antiguedad_meses,gasto_mensual,visitas_ultimo_mes,dias_desde_ultima_visita,tickets_soporte,plan,metodo_pago,descuento_activo,cancelo
8,19.59,1,32,1,estandar,tarjeta,0,1
3,7.8,1,42,2,basico,tarjeta,0,1
20,10.69,6,6,0,basico,tarjeta,0,0
19,11.44,11,2,0,basico,transferencia,0,0
24,22.57,9,38,1,basico,transferencia,0,1
1,8.45,9,16,1,basico,transferencia,0,0
22,39.78,3,86,0,premium,tarjeta,0,1
28,41.26,14,6,0,premium,efectivo,1,0
21,12.93,4,0,0,basico,tarjeta,0,0
13,13.97,9,0,1,basico,transferencia,0,0
12,22.17,0,13,0,estandar,transferencia,0,1
17,25.08,5,25,0,estandar,tarjeta,0,0
16,19.78,18,42,0,basico,tarjeta,0,0
8,12.14,2,4,0,basico,transferencia,0,0
2,13.28,2,64,1,basico,transferencia,0,1
9,32.56,2,7,0,estandar,tarjeta,0,0
42,9.21,4,6,2,basico,transferencia,0,0
2,8.95,6,9,2,basico,tarjeta,0,0
16,10.12,2,12,0,basico,tarjeta,0,0
36,9.89,4,37,0,basico,transferencia,0,0
24,17.72,9,22,0,estandar,transferencia,0,0
27,25.55,6,37,1,estandar,tarjeta,0,1
25,25.87,12,73,1,estandar,tarjeta,0,1
4,11.26,9,38,1,basico,tarjeta,0,1
32,12.99,12,69,0,basico,tarjeta,0,1
34,46.03,16,40,0,premium,tarjeta,0,0
5,19.74,6,3,0,estandar,tarjeta,0,0
10,13.15,3,36,0,basico,transferencia,1,1
14,14.23,7,72,2,basico,tarjeta,0,1
10,38.61,21,22,0,premium,tarjeta,0,0
8,30.85,3,9,1,estandar,tarjeta,1,1
8,40.06,7,17,2,premium,tarjeta,1,0
22,20.45,8,41,0,estandar,tarjeta,0,1
26,12.81,14,28,0,basico,tarjeta,0,0
8,14.14,9,8,0,basico,tarjeta,1,0
26,15.11,7,21,1,basico,tarjeta,0,0
10,27.24,4,8,0,estandar,tarjeta,1,1
5,22.92,11,3,0,estandar,efectivo,1,0
17,12.43,5,11,0,basico,tarjeta,0,0
14,43.73,5,12,0,premium,tarjeta,1,0
17,12.7,11,2,0,basico,tarjeta,0,0
17,12.27,8,36,2,basico,tarjeta,0,0
16,9.98,3,19,0,basico,tarjeta,0,0
13,43.61,6,3,0,premium,transferencia,1,0
26,37.59,2,2,1,premium,tarjeta,0,0
21,28.32,4,90,0,estandar,tarjeta,0,1
10,46.19,6,16,4,premium,tarjeta,0,0
10,35.77,11,10,0,premium,tarjeta,0,0
3,48.17,7,5,0,premium,efectivo,0,0
4,44.79,5,25,2,premium,tarjeta,0,0
12,8.25,8,29,0,basico,tarjeta,0,0
23,20.9,11,4,0,estandar,tarjeta,1,0
7,22.25,6,18,0,estandar,tarjeta,0,0
21,21.27,3,1,0,estandar,tarjeta,0,0
16,8.81,9,21,0,basico,tarjeta,1,0
7,31.8,15,13,0,estandar,tarjeta,1,0
14,46.48,9,3,1,premium,tarjeta,1,0
14,20.14,16,3,0,basico,transferencia,0,0
7,45.9,7,57,0,premium,tarjeta,0,1
20,14.32,13,13,0,basico,tarjeta,0,0
25,8.48,9,26,0,basico,efectivo,0,0
11,11.33,0,25,0,basico,tarjeta,0,0
5,24.67,4,35,2,estandar,efectivo,1,1
26,27.48,4,29,0,estandar,efectivo,1,1
4,11.8,10,26,0,basico,tarjeta,0,0
17,26.41,9,23,0,estandar,tarjeta,0,0
7,13.26,4,50,0,basico,transferencia,0,1
5,10.79,4,63,0,basico,tarjeta,0,1
9,43.38,13,4,1,premium,tarjeta,0,0
14,22.32,18,43,0,estandar,tarjeta,0,0
6,29.33,4,21,1,estandar,tarjeta,1,1
4,23.79,3,11,1,estandar,efectivo,0,1
3,46.32,0,22,3,premium,transferencia,0,1
36,11.37,9,7,1,basico,efectivo,0,0
18,16.25,3,36,1,basico,transferencia,0,0
7,5.0,4,19,1,basico,transferencia,0,0
18,26.21,8,14,0,estandar,tarjeta,1,0
14,19.98,3,16,2,estandar,efectivo,0,1
22,26.56,5,83,0,estandar,efectivo,0,1
12,11.41,6,62,1,basico,transferencia,0,1
24,6.09,6,0,0,basico,transferencia,0,0
8,26.35,9,8,0,estandar,tarjeta,0,0
16,45.9,7,4,0,premium,tarjeta,0,0
23,11.08,15,12,0,basico,efectivo,0,0
16,11.58,11,6,0,basico,tarjeta,1,0
43,12.65,15,7,0,basico,tarjeta,1,0
22,16.71,7,45,1,basico,tarjeta,0,1
18,10.74,10,35,1,basico,tarjeta,0,0
10,16.05,4,22,0,basico,tarjeta,0,0
16,24.85,1,33,1,estandar,tarjeta,0,0
29,17.18,5,24,0,basico,tarjeta,0,0
9,11.06,6,26,1,basico,tarjeta,0,0
7,9.33,12,33,0,basico,tarjeta,0,0
9,40.61,4,10,2,premium,tarjeta,0,0
9,11.86,4,13,0,basico,transferencia,0,0
20,8.83,6,40,0,basico,tarjeta,1,0
40,17.62,5,65,3,basico,tarjeta,0,1
4,21.52,6,2,0,estandar,tarjeta,0,0
14,42.24,9,5,2,premium,tarjeta,0,0
6,14.32,11,12,0,basico,efectivo,0,0
17,16.74,2,6,0,basico,tarjeta,0,0
18,14.92,7,24,0,basico,tarjeta,0,1
9,29.23,10,0,1,estandar,transferencia,1,0
20,44.68,0,1,1,premium,tarjeta,0,0
8,11.74,11,12,3,basico,transferencia,0,1
8,20.05,6,2,0,basico,efectivo,0,0
7,31.76,3,14,1,estandar,transferencia,0,0
9,27.86,0,51,2,estandar,efectivo,0,1
13,16.43,5,53,1,basico,tarjeta,0,1
12,15.43,4,79,0,basico,tarjeta,0,1
15,7.18,7,53,0,basico,tarjeta,0,0
19,24.84,7,23,0,estandar,tarjeta,0,0
15,30.99,13,7,0,estandar,tarjeta,1,0
35,27.88,1,84,2,estandar,tarjeta,0,1
14,44.75,8,18,1,premium,tarjeta,0,0
22,18.04,1,15,2,basico,tarjeta,1,1
3,13.48,11,13,1,basico,transferencia,0,0
15,15.02,5,90,0,basico,tarjeta,1,1
12,46.5,5,13,1,premium,tarjeta,0,0
11,27.16,7,7,0,estandar,tarjeta,1,0
29,14.45,5,7,3,basico,transferencia,0,0
44,17.2,2,51,2,basico,tarjeta,0,1
19,30.72,0,49,1,estandar,transferencia,0,1
3,23.2,10,5,0,estandar,tarjeta,0,0
9,26.42,9,42,0,estandar,tarjeta,0,0
4,17.08,5,0,1,basico,efectivo,0,1
15,44.47,5,55,0,premium,tarjeta,0,0
18,19.76,8,8,0,estandar,tarjeta,0,0
3,21.37,14,32,0,estandar,tarjeta,1,1
32,21.64,5,47,0,estandar,tarjeta,0,0
5,43.17,3,48,1,premium,tarjeta,0,1
17,42.02,6,16,1,premium,tarjeta,0,0
32,29.12,4,2,3,estandar,tarjeta,1,0
15,10.89,5,25,0,basico,efectivo,0,1
8,17.04,0,25,3,basico,tarjeta,0,1
7,40.48,5,6,0,premium,tarjeta,1,0
15,23.59,4,55,5,estandar,transferencia,0,1
22,12.42,16,16,0,basico,tarjeta,0,0
17,15.24,9,36,1,basico,efectivo,0,1
7,49.57,6,3,0,premium,tarjeta,0,0
12,42.85,2,2,1,premium,transferencia,1,0
6,48.97,5,7,0,premium,efectivo,0,0
6,5.27,6,13,0,basico,tarjeta,0,0
6,28.49,3,37,0,estandar,transferencia,0,1
10,39.64,4,12,1,premium,transferencia,0,0
13,13.79,5,14,2,basico,transferencia,0,1
14,16.52,10,18,1,basico,tarjeta,0,0
16,48.55,1,90,0,premium,tarjeta,1,1
7,5.44,9,4,0,basico,tarjeta,1,0
13,23.21,7,19,2,estandar,efectivo,1,1
14,27.87,10,8,0,estandar,tarjeta,0,0
27,27.75,8,22,1,estandar,tarjeta,0,0
3,13.1,5,1,0,basico,efectivo,0,0
4,16.19,5,15,1,estandar,tarjeta,0,0
19,16.79,2,5,2,basico,tarjeta,0,0
20,50.51,7,6,0,premium,tarjeta,0,0
19,12.65,7,8,0,basico,transferencia,0,0
19,25.91,6,7,0,estandar,tarjeta,0,0
3,27.01,11,4,1,estandar,tarjeta,0,0
40,17.84,7,9,2,basico,tarjeta,0,0
25,13.0,10,40,0,basico,tarjeta,0,0
3,24.24,0,90,1,estandar,tarjeta,1,1
11,13.53,13,14,0,basico,tarjeta,0,0
10,11.96,3,54,0,basico,transferencia,0,1
12,25.0,11,5,2,estandar,tarjeta,0,1
9,37.94,4,1,0,premium,tarjeta,0,0
5,27.09,8,16,0,estandar,tarjeta,0,1
14,16.69,9,19,0,basico,tarjeta,0,1
28,49.08,8,10,0,premium,transferencia,0,0
9,28.8,14,12,1,estandar,tarjeta,0,0
16,11.79,4,9,2,basico,efectivo,1,1
12,12.58,6,1,0,basico,transferencia,0,0
19,16.77,10,22,0,basico,transferencia,0,0
12,15.47,4,84,0,basico,transferencia,1,1
8,30.95,12,17,1,estandar,tarjeta,0,0
9,9.31,7,33,0,basico,efectivo,0,1
28,22.28,5,3,1,estandar,transferencia,1,0
13,10.67,0,2,2,basico,tarjeta,1,0
13,8.23,10,27,2,basico,tarjeta,0,1
27,6.71,4,20,0,basico,tarjeta,1,1
30,26.87,4,22,2,estandar,transferencia,0,0
1,26.6,12,9,1,estandar,tarjeta,0,0
4,12.98,7,0,2,basico,transferencia,0,0
22,13.41,3,4,2,basico,tarjeta,0,0
14,6.15,4,7,1,basico,tarjeta,0,0
30,43.08,3,90,1,premium,tarjeta,0,1
3,10.83,10,13,0,basico,tarjeta,0,0
15,25.19,7,6,3,estandar,tarjeta,1,0
19,6.16,3,1,1,basico,transferencia,0,0
10,8.29,5,10,0,basico,tarjeta,0,0
21,23.25,8,4,1,estandar,efectivo,0,0
22,29.23,13,33,0,estandar,transferencia,0,0
12,13.05,5,14,1,basico,transferencia,0,1
12,49.09,3,8,1,premium,tarjeta,0,0
24,11.51,11,5,0,basico,transferencia,0,0
15,12.0,16,2,1,basico,efectivo,0,0
18,14.0,11,33,1,basico,transferencia,0,1
15,24.29,9,65,1,estandar,tarjeta,0,1
15,22.5,6,9,1,estandar,transferencia,0,0
12,6.04,6,36,0,basico,tarjeta,1,0
19,42.61,2,25,0,premium,tarjeta,0,0
7,28.34,7,30,1,estandar,transferencia,0,1
3,50.04,16,4,0,premium,transferencia,0,0
13,41.91,12,2,0,premium,tarjeta,0,0
31,38.07,12,74,1,premium,tarjeta,0,1
15,28.71,4,7,3,estandar,efectivo,0,0
11,12.28,2,52,0,basico,tarjeta,1,1
10,6.61,8,17,1,basico,tarjeta,0,0
9,12.56,22,69,0,estandar,transferencia,0,1
1,8.15,5,16,0,basico,transferencia,0,0
28,23.15,8,6,0,estandar,tarjeta,0,0
9,7.39,8,44,0,basico,tarjeta,0,1
13,47.77,2,21,2,premium,tarjeta,0,1
11,8.75,4,38,0,basico,tarjeta,0,1
8,45.05,2,18,2,premium,transferencia,0,1
29,21.49,9,14,2,basico,transferencia,0,0
5,12.47,7,90,1,basico,tarjeta,1,1
20,44.54,10,20,0,premium,tarjeta,0,0
4,44.63,1,5,2,premium,tarjeta,0,0
12,27.68,2,44,0,estandar,tarjeta,0,1
26,47.18,11,5,2,premium,tarjeta,0,0
9,7.99,3,45,0,basico,tarjeta,0,1
19,43.36,1,8,0,premium,transferencia,0,0
9,9.33,9,20,1,basico,tarjeta,1,1
10,23.87,6,13,0,estandar,transferencia,0,0
22,19.31,9,57,1,basico,tarjeta,1,1
19,14.47,9,53,1,basico,transferencia,0,1
31,24.68,12,27,1,estandar,efectivo,1,0
9,29.98,12,6,0,estandar,tarjeta,0,0
17,12.75,5,10,0,basico,tarjeta,0,0
14,38.45,6,17,0,premium,transferencia,0,0
17,31.66,17,13,0,estandar,tarjeta,0,0
25,11.37,12,16,0,basico,tarjeta,1,0
8,15.98,3,8,1,estandar,tarjeta,1,0
16,5.6,9,13,2,basico,efectivo,1,0
29,16.51,7,44,0,basico,tarjeta,1,0
14,18.67,3,14,2,estandar,tarjeta,0,0
21,17.4,4,90,0,basico,tarjeta,0,1
2,12.32,9,6,2,basico,transferencia,0,0
14,27.86,11,6,0,estandar,tarjeta,1,0
10,10.97,16,1,0,basico,efectivo,0,1
19,47.09,4,20,2,premium,transferencia,0,0
16,26.27,1,13,0,estandar,tarjeta,0,0
7,11.85,14,2,0,basico,tarjeta,0,0
4,20.74,7,20,0,estandar,transferencia,0,0
40,13.43,13,9,0,basico,transferencia,0,0
17,17.73,7,24,0,estandar,tarjeta,0,0
17,15.73,3,7,1,basico,tarjeta,0,0
8,45.79,2,49,1,premium,tarjeta,0,1
11,13.86,8,13,1,basico,tarjeta,0,0
29,14.53,8,10,1,estandar,tarjeta,0,0
14,7.5,15,56,0,basico,tarjeta,0,1
30,9.98,9,13,0,basico,tarjeta,0,0
17,27.69,11,20,0,estandar,efectivo,0,1
25,21.23,9,6,0,estandar,transferencia,1,0
2,55.19,7,17,0,premium,transferencia,1,1
7,10.95,9,53,1,basico,transferencia,1,1
14,7.94,6,28,0,basico,transferencia,0,0
11,11.25,3,12,1,basico,tarjeta,1,1
19,8.2,11,10,1,basico,transferencia,0,0
4,40.26,1,1,0,premium,tarjeta,0,0
4,49.04,11,2,1,premium,tarjeta,0,0
18,47.05,6,20,0,premium,efectivo,1,1
25,14.06,5,31,2,basico,efectivo,0,1
10,17.11,5,54,1,basico,tarjeta,0,1
31,26.95,10,14,0,estandar,transferencia,0,0
36,7.73,8,25,0,basico,tarjeta,0,0
13,27.83,2,22,2,estandar,tarjeta,0,1
10,7.49,0,11,1,basico,tarjeta,0,1
9,10.09,22,6,0,basico,tarjeta,0,0
7,44.82,6,4,0,premium,transferencia,0,0
21,11.41,13,40,1,basico,tarjeta,0,0
7,37.84,9,4,0,premium,tarjeta,1,0
6,8.13,13,36,1,basico,efectivo,0,1
7,11.91,6,11,1,basico,tarjeta,0,1
13,9.56,11,3,0,basico,tarjeta,0,0
14,16.51,14,3,1,basico,tarjeta,0,0
20,30.19,4,4,1,estandar,tarjeta,0,0
12,7.52,13,8,0,basico,tarjeta,0,0
4,25.24,4,40,1,estandar,transferencia,0,1
10,51.33,2,12,1,premium,efectivo,0,0
13,11.46,13,23,0,basico,tarjeta,0,0
8,10.37,8,13,0,basico,tarjeta,0,0
16,15.44,2,1,2,basico,tarjeta,1,0
1,23.9,3,34,0,estandar,efectivo,0,1
12,30.08,15,5,0,estandar,tarjeta,0,0
28,9.62,12,37,0,basico,tarjeta,0,0
24,23.1,12,35,0,estandar,efectivo,0,1
14,28.16,5,12,1,estandar,tarjeta,0,0
14,12.4,13,2,0,basico,tarjeta,0,0
18,12.43,6,31,1,basico,tarjeta,0,1
6,37.36,2,7,1,premium,tarjeta,0,0
23,10.59,11,11,0,basico,efectivo,0,0
31,15.46,11,60,0,basico,tarjeta,1,0
12,8.87,12,6,1,basico,tarjeta,0,0
14,27.8,9,44,1,estandar,tarjeta,1,0
20,13.07,10,32,0,basico,tarjeta,0,1
8,11.2,6,28,0,basico,tarjeta,1,1
32,17.43,11,28,0,basico,efectivo,1,1
40,23.64,10,19,0,estandar,tarjeta,0,0
19,10.92,3,31,0,basico,efectivo,0,0
33,44.16,8,9,1,premium,transferencia,1,0
5,12.32,10,13,0,basico,tarjeta,1,0
16,15.07,9,51,2,basico,transferencia,0,1
2,39.11,6,1,0,premium,transferencia,0,0
10,48.47,5,6,1,premium,transferencia,1,0
10,12.27,5,3,1,basico,tarjeta,1,1
8,47.22,6,1,1,premium,tarjeta,1,0
5,34.57,17,16,0,estandar,tarjeta,0,0
19,9.95,3,33,0,basico,transferencia,0,1
7,40.1,5,26,0,premium,tarjeta,0,0
19,25.78,8,59,0,estandar,tarjeta,0,1
13,13.41,4,78,1,basico,tarjeta,0,1
16,28.49,1,28,1,estandar,tarjeta,0,1
9,9.85,0,40,1,basico,transferencia,0,1
13,8.68,6,2,0,basico,transferencia,0,0
44,38.87,7,26,1,premium,transferencia,0,0
16,19.53,5,6,2,estandar,tarjeta,0,0
32,23.34,5,23,0,estandar,tarjeta,0,0
31,24.53,12,42,0,estandar,transferencia,0,0
4,33.26,6,1,1,estandar,tarjeta,1,0
30,5.23,7,90,1,basico,transferencia,0,1
13,46.34,7,21,2,premium,tarjeta,1,1
10,22.1,5,19,1,estandar,tarjeta,0,0
6,25.89,8,34,0,estandar,tarjeta,0,0
5,22.79,2,6,1,estandar,transferencia,0,0
18,16.14,8,48,0,basico,tarjeta,0,1
4,16.12,5,45,2,basico,efectivo,0,1
19,11.55,15,1,0,basico,tarjeta,0,0
2,17.76,7,39,0,basico,tarjeta,0,1
6,28.04,1,12,0,estandar,transferencia,0,0
11,50.57,5,6,0,premium,tarjeta,0,0
14,11.83,8,21,2,basico,tarjeta,0,0
7,15.81,10,21,1,basico,efectivo,0,1
5,21.93,7,35,0,estandar,transferencia,1,1
10,8.52,0,71,0,basico,tarjeta,0,1
8,53.72,7,21,2,premium,transferencia,0,1
9,7.66,9,18,1,basico,tarjeta,0,0
19,10.26,14,19,0,basico,tarjeta,0,0
27,5.0,2,10,0,basico,tarjeta,0,0
10,41.62,9,25,0,premium,tarjeta,0,1
19,8.02,4,10,0,basico,tarjeta,0,0
9,22.32,2,9,1,estandar,tarjeta,0,1
8,13.2,2,43,0,basico,transferencia,1,1
10,14.16,5,6,0,basico,tarjeta,0,0
25,40.97,7,2,0,premium,tarjeta,0,0
4,8.84,4,66,0,basico,transferencia,0,1
3,16.33,4,52,1,basico,efectivo,1,1
35,31.82,8,22,1,estandar,tarjeta,0,0
6,50.02,11,11,0,premium,efectivo,1,0
11,5.41,9,15,1,basico,transferencia,1,0
9,16.76,6,15,0,basico,tarjeta,0,0
31,52.41,6,7,0,premium,tarjeta,0,0
25,18.22,10,25,1,estandar,tarjeta,0,0
5,49.33,10,5,0,premium,transferencia,1,0
14,25.9,1,22,2,estandar,tarjeta,0,1
16,23.69,12,8,0,estandar,tarjeta,0,0
19,12.42,5,8,1,basico,transferencia,0,0
2,13.77,5,9,0,basico,tarjeta,1,0
3,29.63,1,22,1,estandar,tarjeta,0,0
20,29.42,5,31,0,estandar,efectivo,1,1
4,38.97,3,63,5,premium,efectivo,0,1
16,22.41,6,1,0,estandar,transferencia,0,0
5,12.37,5,6,0,basico,tarjeta,1,0
3,31.29,1,11,0,estandar,tarjeta,0,0
6,14.09,3,0,0,estandar,tarjeta,0,0
12,9.56,4,3,0,basico,tarjeta,1,0
16,18.89,5,40,0,estandar,tarjeta,0,1
17,19.52,8,2,0,estandar,efectivo,0,0
22,15.94,8,38,0,basico,transferencia,0,0
7,22.87,7,10,1,estandar,tarjeta,0,0
21,15.67,5,1,1,estandar,tarjeta,0,0
13,44.37,1,11,1,premium,tarjeta,1,1
15,20.14,6,1,1,basico,tarjeta,0,0
47,17.77,2,1,1,estandar,transferencia,1,0
18,27.13,2,82,3,estandar,tarjeta,1,1
11,31.27,2,32,0,estandar,transferencia,0,1
9,11.8,5,90,0,basico,tarjeta,0,1
12,52.71,3,42,0,premium,tarjeta,0,1
4,42.36,1,3,0,premium,efectivo,1,0
16,30.78,10,28,0,estandar,tarjeta,1,1
12,29.84,6,14,0,estandar,tarjeta,0,0
14,11.87,2,2,0,basico,transferencia,1,0
13,19.05,0,9,0,estandar,tarjeta,1,1
4,7.99,5,5,2,basico,tarjeta,1,0
19,15.62,4,1,0,estandar,tarjeta,0,0
8,14.38,6,3,2,basico,tarjeta,1,1
23,26.9,14,39,0,estandar,tarjeta,0,0
20,12.32,18,16,1,basico,tarjeta,0,0
34,24.51,7,1,0,estandar,transferencia,0,0
12,30.43,5,1,0,estandar,efectivo,0,1
22,13.19,5,1,1,basico,tarjeta,0,0
37,9.78,13,16,0,basico,tarjeta,0,0
7,45.59,7,38,3,premium,tarjeta,0,1
25,33.19,14,1,3,estandar,tarjeta,0,0
18,14.49,13,23,0,basico,tarjeta,0,0
6,10.44,4,24,0,basico,transferencia,0,0
11,11.82,1,8,1,basico,tarjeta,0,0
52,26.85,9,33,0,estandar,tarjeta,1,0
24,23.32,8,5,0,estandar,transferencia,0,0
17,9.96,11,12,0,basico,transferencia,0,0
8,24.95,13,25,1,estandar,tarjeta,0,0
2,31.08,10,19,0,estandar,tarjeta,0,0
4,28.16,9,29,0,estandar,efectivo,0,1
13,10.36,6,5,0,basico,tarjeta,1,0
13,15.48,3,15,0,basico,transferencia,0,1
28,12.03,1,46,1,basico,transferencia,0,1
6,13.38,5,3,1,basico,tarjeta,0,0
6,13.01,10,62,0,basico,tarjeta,0,1
18,5.0,17,27,0,basico,tarjeta,0,0
10,5.0,4,34,1,basico,tarjeta,0,1
9,25.91,12,8,0,estandar,tarjeta,1,0
27,8.59,4,7,2,basico,transferencia,0,0
5,18.44,1,41,0,estandar,transferencia,0,1
24,8.71,8,5,1,basico,efectivo,1,1
17,28.7,6,23,0,estandar,efectivo,0,0
9,13.43,0,7,1,basico,transferencia,1,1
12,28.09,1,90,1,estandar,tarjeta,0,1
7,26.81,6,66,0,estandar,tarjeta,0,1
11,8.32,17,48,0,basico,transferencia,0,1
35,28.11,0,18,1,estandar,tarjeta,1,0
7,14.34,6,22,0,basico,tarjeta,0,0
3,24.53,2,9,1,estandar,tarjeta,0,1
13,12.24,10,9,1,basico,tarjeta,1,0
31,15.17,2,5,0,basico,tarjeta,1,0
15,9.0,1,26,1,basico,transferencia,0,0
10,49.35,8,3,0,premium,tarjeta,1,0
10,14.26,7,9,0,basico,tarjeta,0,0
25,25.01,5,30,2,estandar,tarjeta,0,0
16,18.12,12,4,0,basico,tarjeta,0,0
18,6.82,0,20,1,basico,tarjeta,1,0
14,10.16,3,52,0,basico,tarjeta,0,1
22,42.27,10,15,0,premium,tarjeta,1,0
35,26.43,5,9,1,estandar,transferencia,0,0
38,16.73,13,5,1,basico,tarjeta,0,0
12,21.07,5,16,1,estandar,efectivo,0,1
16,25.22,6,11,1,basico,transferencia,0,0
34,9.35,11,38,1,basico,tarjeta,0,1
14,26.44,10,20,0,estandar,tarjeta,0,0
24,12.01,4,7,1,basico,tarjeta,0,0
6,12.18,9,46,1,basico,transferencia,0,1
7,21.83,2,8,0,estandar,transferencia,0,0
41,16.27,6,39,1,basico,transferencia,0,0
21,41.58,15,29,1,premium,efectivo,0,0
11,17.92,1,3,2,estandar,tarjeta,0,0
8,40.51,4,3,0,premium,transferencia,0,0
10,30.78,6,2,0,estandar,tarjeta,1,0
4,50.0,4,3,2,premium,transferencia,1,1
20,5.0,4,17,1,basico,tarjeta,0,0
18,28.25,1,5,1,estandar,transferencia,0,1
18,17.07,6,4,0,estandar,tarjeta,1,1
30,44.89,9,12,0,premium,tarjeta,1,0
13,7.17,15,21,0,basico,tarjeta,1,0
17,28.56,3,10,0,estandar,efectivo,0,0
3,27.22,6,2,0,estandar,tarjeta,1,0
21,15.92,3,43,1,basico,tarjeta,0,1
19,43.82,7,4,0,premium,tarjeta,1,0
5,11.23,14,9,0,basico,tarjeta,1,0
11,6.0,11,9,0,basico,efectivo,0,0
27,20.88,6,14,0,estandar,efectivo,0,0
17,15.79,8,8,2,basico,transferencia,0,0
8,13.47,7,1,0,basico,transferencia,0,0
19,12.42,10,8,0,basico,tarjeta,1,0
38,17.05,8,0,0,basico,tarjeta,0,0
4,19.8,12,0,1,estandar,tarjeta,0,0
20,47.88,22,4,0,premium,transferencia,0,0
16,20.28,6,27,0,estandar,tarjeta,0,0
5,17.91,11,17,0,basico,transferencia,0,0
17,27.18,5,18,1,estandar,tarjeta,0,0
9,48.86,8,47,0,premium,tarjeta,0,1
11,22.19,9,6,1,estandar,tarjeta,1,0
19,20.73,3,26,0,basico,transferencia,0,0
18,19.99,14,16,0,basico,transferencia,0,0
18,46.72,6,4,0,premium,tarjeta,0,0
51,49.7,16,5,0,premium,transferencia,1,0
12,10.79,4,49,0,basico,transferencia,0,1
5,39.93,9,12,0,premium,tarjeta,0,0
21,15.18,2,11,0,basico,transferencia,0,0
16,8.32,9,8,0,basico,tarjeta,0,0
9,30.24,7,49,1,estandar,tarjeta,0,1
8,29.19,0,17,1,estandar,tarjeta,0,0
31,12.94,12,52,3,basico,tarjeta,0,1
2,45.72,5,6,1,premium,tarjeta,0,0
16,48.96,16,17,0,premium,tarjeta,0,0
8,13.1,14,9,0,basico,tarjeta,0,0
17,23.38,9,1,0,estandar,transferencia,0,0
7,18.94,2,36,3,estandar,transferencia,0,1
18,28.84,4,9,1,estandar,tarjeta,0,0
26,46.47,9,26,0,premium,tarjeta,0,0
9,36.02,6,6,0,estandar,tarjeta,0,0
10,11.62,9,3,0,basico,transferencia,1,0
17,13.21,19,1,0,basico,efectivo,0,0
22,46.3,11,1,0,premium,tarjeta,0,0
45,47.6,13,16,0,premium,transferencia,0,0
10,8.13,13,9,0,basico,tarjeta,0,0
10,11.69,7,15,0,basico,efectivo,0,0
6,28.31,1,57,1,estandar,tarjeta,0,1
1,10.67,5,8,0,basico,tarjeta,0,0
26,15.16,9,11,1,basico,tarjeta,0,0
12,45.39,5,8,0,premium,tarjeta,0,0
6,46.61,7,56,2,premium,tarjeta,0,1
24,49.6,6,14,2,premium,tarjeta,0,0
25,24.09,5,17,2,estandar,tarjeta,0,0
20,6.19,1,36,0,basico,transferencia,0,0
10,43.93,2,8,2,premium,transferencia,0,0
16,8.7,1,38,1,basico,tarjeta,0,1
6,5.0,3,12,1,basico,efectivo,0,1
21,44.57,3,18,0,premium,tarjeta,0,0
9,25.8,10,50,1,estandar,efectivo,0,1
28,49.08,5,4,1,premium,tarjeta,0,0
19,7.44,2,13,1,basico,transferencia,1,1
5,45.35,5,56,1,premium,efectivo,0,1
26,29.51,3,30,1,estandar,transferencia,0,1
25,22.7,10,5,0,estandar,transferencia,1,0
23,47.14,7,2,0,premium,tarjeta,0,0
24,18.39,2,14,0,basico,transferencia,1,0
13,17.55,13,62,0,estandar,tarjeta,0,0
16,26.09,2,40,1,estandar,tarjeta,0,1
12,29.65,4,7,1,estandar,efectivo,0,1
3,43.6,8,9,0,premium,tarjeta,1,0
19,30.55,8,22,0,estandar,tarjeta,0,0
4,14.54,8,61,1,basico,efectivo,0,1
6,19.08,6,6,1,basico,tarjeta,1,0
8,47.33,9,46,0,premium,tarjeta,0,0
14,52.41,8,10,1,premium,tarjeta,0,0
40,46.2,7,3,2,premium,transferencia,0,0
8,6.53,1,15,0,basico,efectivo,0,1
42,9.48,4,20,2,basico,tarjeta,0,0
24,29.07,4,16,0,estandar,transferencia,0,0
17,28.99,3,8,0,estandar,tarjeta,0,0
8,10.76,3,9,0,basico,transferencia,1,0
14,32.22,7,5,0,estandar,transferencia,0,0
15,10.58,13,8,0,basico,efectivo,0,0
21,26.85,7,23,0,estandar,tarjeta,0,1
8,13.74,3,3,1,basico,tarjeta,0,0
25,6.68,15,3,1,basico,tarjeta,0,0
13,11.56,5,14,1,basico,tarjeta,1,0
19,54.52,8,38,1,premium,tarjeta,0,1
12,21.31,10,28,2,estandar,tarjeta,1,1
30,47.5,6,25,1,premium,tarjeta,0,0
6,20.38,11,22,1,estandar,efectivo,0,1
16,8.27,10,37,1,basico,tarjeta,1,0
5,6.34,12,60,1,basico,tarjeta,1,1
20,28.76,9,11,0,estandar,transferencia,0,1
6,8.51,1,14,1,basico,tarjeta,0,0
11,30.07,10,10,3,estandar,tarjeta,0,1
10,42.87,4,51,0,premium,tarjeta,0,0
48,45.51,10,16,1,premium,tarjeta,0,0
8,13.65,10,20,0,basico,tarjeta,0,1
25,18.53,10,37,1,estandar,transferencia,0,1
1,12.81,4,0,1,basico,tarjeta,0,0
14,13.4,12,78,0,basico,tarjeta,1,1
31,29.56,7,4,1,estandar,tarjeta,1,0
3,21.16,15,57,0,estandar,tarjeta,1,1
24,21.73,14,2,0,estandar,tarjeta,0,0
12,14.64,17,31,0,basico,efectivo,1,1
2,50.65,11,7,0,premium,tarjeta,0,0
